2026-07-08 23:54:51,124 | INFO | Feature Columns Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\feature_columns.pkl
2026-07-08 23:55:15,467 | INFO | Loading processed dataset...
2026-07-08 23:55:15,568 | INFO | Dataset Loaded Successfully.
2026-07-08 23:55:15,569 | INFO | ======================================================================
2026-07-08 23:55:15,569 | INFO | Training Models...
2026-07-08 23:55:15,570 | INFO | ======================================================================
2026-07-08 23:56:48,435 | INFO | Training Completed.
2026-07-08 23:56:48,467 | INFO | Best Model Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\churn_model.pkl
2026-07-08 23:56:48,477 | INFO | Metrics Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\model_metrics.csv
2026-07-08 23:56:48,480 | INFO | Best Model Info Saved : C:\Users\raich\Desktop\churn\Customer-Churn-Demand-Prediction-Using-ML\models\best_model_info.json
2026-07-08 23:56:48,483 | INFO | ================================================================================
2026-07-08 23:56:48,483 | INFO | MODEL TRAINING COMPLETED
2026-07-08 23:56:48,484 | INFO | ================================================================================
2026-07-09 10:39:03,704 | INFO | ======================================================================
2026-07-09 10:39:03,706 | INFO | Starting Hyperparameter Optimization...
2026-07-09 10:39:03,706 | INFO | ======================================================================
2026-07-09 10:39:03,713 | INFO | Loading processed dataset...
2026-07-09 10:39:03,767 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:13,393 | INFO | Loading processed dataset...
2026-07-09 10:39:13,437 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:15,535 | INFO | Loading processed dataset...
2026-07-09 10:39:15,576 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:17,173 | INFO | Loading processed dataset...
2026-07-09 10:39:17,216 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:18,629 | INFO | Loading processed dataset...
2026-07-09 10:39:18,671 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:20,897 | INFO | Loading processed dataset...
2026-07-09 10:39:20,942 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:26,146 | INFO | Loading processed dataset...
2026-07-09 10:39:26,183 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:27,128 | INFO | Loading processed dataset...
2026-07-09 10:39:27,167 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:29,029 | INFO | Loading processed dataset...
2026-07-09 10:39:29,068 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:30,028 | INFO | Loading processed dataset...
2026-07-09 10:39:30,063 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:31,335 | INFO | Loading processed dataset...
2026-07-09 10:39:31,370 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:34,790 | INFO | Loading processed dataset...
2026-07-09 10:39:34,832 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:37,951 | INFO | Loading processed dataset...
2026-07-09 10:39:37,991 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:39,820 | INFO | Loading processed dataset...
2026-07-09 10:39:39,855 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:41,383 | INFO | Loading processed dataset...
2026-07-09 10:39:41,423 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:43,692 | INFO | Loading processed dataset...
2026-07-09 10:39:43,732 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:45,951 | INFO | Loading processed dataset...
2026-07-09 10:39:45,986 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:51,611 | INFO | Loading processed dataset...
2026-07-09 10:39:51,653 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:53,405 | INFO | Loading processed dataset...
2026-07-09 10:39:53,450 | INFO | Training Shape : (4033, 39)
2026-07-09 10:39:57,519 | INFO | Loading processed dataset...
2026-07-09 10:39:57,560 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:00,432 | INFO | Loading processed dataset...
2026-07-09 10:40:00,474 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:02,618 | INFO | Loading processed dataset...
2026-07-09 10:40:02,659 | INFO | Training Shape : (4033, 39)
2026-07-09 10:40:04,846 | INFO | Loading processed dataset...
